paper_id,title,decision,gt_binary,avg_score,scores,venue,pdf_url
5d7prMWHNF,Learning Robust Intervention Representations with Delta Embeddings,Accept (Poster),Accept,6.00,6 4 6 8,ICLR 2026 Poster,/pdf/0b0998d3fcbe83b513886fa1362cf4f295bc2b90.pdf
5d1M87NQDq,"Say One Thing, Do Another? Diagnosing Reasoning-Execution Gaps in VLM-Powered Mobile-Use Agents",Reject,Reject,3.50,2 4 4 4,Submitted to ICLR 2026,/pdf/c9112b443743344cc2f855753a2198b35ed9a6d0.pdf
5coA0SxUua,Safe Reinforcement Learning with ADRC Lagrangian Method,Reject,Reject,3.20,2 6 2 2 4,Submitted to ICLR 2026,/pdf/5e66ce8a439c0adf8f3316104ea177d01edac15b.pdf
5cgu0UWtRR,Steering Out-of-Distribution Generalization with Concept Ablation Fine-Tuning,Reject,Reject,4.50,4 4 4 6,Submitted to ICLR 2026,/pdf/71025913a240fb7e03b21ead28e1d52d959c21ea.pdf
5bxmmuRhO6,Supporting Multimodal Intermediate Fusion with Informatic Constraint and Distribution Coherence,Accept (Poster),Accept,4.50,4 6 4 4,ICLR 2026 Poster,/pdf/fce097016ce1346232beafd4436205b339f6ed9a.pdf
5blK5QHZpR,Beyond Isolated Facts: Synthesizing Narrative and Grounded Supervision for VideoQA,Reject,Reject,3.00,4 4 2 2,Submitted to ICLR 2026,/pdf/358446e82286f79091de2f943aedba1229ea6aa2.pdf
5bkAbueJwM,Diffusion Language Models are Provably Optimal Parallel Samplers,Accept (Poster),Accept,5.50,6 4 8 4,ICLR 2026 Poster,/pdf/ec3e7006903668cdd22b384ca76eccf5169f00f0.pdf
5bg5Ru5OML,The Expressive Limits of Diagonal SSMs for State-Tracking,Accept (Poster),Accept,5.50,8 4 4 6,ICLR 2026 Poster,/pdf/faef585f6191a078a0f9e67cb4328c3ade768719.pdf
5bfUqlOhAH,Efficient Autoregressive Inference for Transformer Probabilistic Models,Accept (Poster),Accept,6.50,6 8 4 8,ICLR 2026 Poster,/pdf/d4cc3d9b4a69d4fe9713158d52f6bc204560b21b.pdf
5bJZtzTFYy,BWCache: Accelerating Video Diffusion Transformers through Block-Wise Caching,Accept (Poster),Accept,5.50,6 6 6 4,ICLR 2026 Poster,/pdf/8689bfed983875d218851fe827d2e03157cc4ab5.pdf
5b83rEU88f,Optimal Policy Minimum Bayesian Risk,Reject,Reject,4.00,6 2 4 4,Submitted to ICLR 2026,/pdf/3665ed5be531eeb9b4b3150588ae4cdee468c53d.pdf
5asbtzIVpS,Forest-Based Graph Learning for Semi-Supervised Node Classification,Accept (Poster),Accept,5.50,4 6 4 8,ICLR 2026 Poster,/pdf/dcdbe27310e877f200fd396e79cec07baf6b5825.pdf
5a8HKUk3Yz,Aligning Latent Spaces with Flow Priors,Reject,Reject,4.00,4 2 6,Submitted to ICLR 2026,/pdf/86a1f11727af60cf591d7067532d305035edc9ea.pdf
5a2H3HEN61,Semi-parametric language model with selective memory,Reject,Reject,3.00,2 4 4 2,Submitted to ICLR 2026,/pdf/ac2a88e0f6a821daf261416f9d4d6fa2370a79ae.pdf
5ZnNrjmFCY,Policy Optimization with $f$-Divergence Regularization,Reject,Reject,3.50,4 6 2 2,Submitted to ICLR 2026,/pdf/7422baf43e9549e75594cc1235ba74870ec8c89e.pdf
5ZaoXB3MdP,R-WoM: Retrieval-augmented World Model For Computer-use Agents,Accept (Poster),Accept,5.00,6 4 6 4,ICLR 2026 Poster,/pdf/b5a00e402ce4294633b1595b22f693f58db330e9.pdf
5ZSfNAvyzB,CREDIT: Certified Defense of Deep Neural Networks against Model Extraction Attacks,Reject,Reject,5.20,4 4 8 6 4,Submitted to ICLR 2026,/pdf/4cd5663ae71a838da09f7a2fb189f1301d9b4717.pdf
5Z1eMhCeTb,STITCH: Simultaneous Thinking and Talking with Chunked Reasoning for Spoken Language Models,Accept (Poster),Accept,5.00,6 4 6 4,ICLR 2026 Poster,/pdf/5116ee568c41c9b04f166eb0be997e5c851a5559.pdf
5Ymd84H45P,Assigning Confidence: K-partition Ensembles,Reject,Reject,3.50,4 4 6 0,Submitted to ICLR 2026,/pdf/0260c42e617fb0a31b515c2b2ce986e207b05dfa.pdf
5YXccEP6uc,SciTS: Scientific Time Series Understanding and Generation with LLMs,Accept (Poster),Accept,4.50,6 4 2 6,ICLR 2026 Poster,/pdf/25714dab0687bfb12f2f3ea6e688413828d2b180.pdf
5YRmf6GbNs,S$^2$MAM: Semi-supervised Meta Additive Model for Robust Estimation and Variable Selection,Reject,Reject,5.00,8 6 2 4,Submitted to ICLR 2026,/pdf/f5e30c520fc998d5a58e1440e0a44b077d15a6a7.pdf
5YCdnxerit,Towards Visual Text Grounding of Multimodal Large Language Model,Reject,Reject,4.50,4 6 4 4,Submitted to ICLR 2026,/pdf/531beb0a7f90fcc417bae9112b20e12cd0e796e1.pdf
5Y8PMEeAkv,ZSPAPrune: Zero-Shot Prompt-Aware Token Pruning for Vision-Language Models,Reject,Reject,3.33,4 4 2,Submitted to ICLR 2026,/pdf/8efa76bee829dd3de9e6813aa96412c3cd10132c.pdf
5Y4wvlp923,Semantic Disentanglement Error: A Pluggable Mechanism for Balanced Contrastive Time-Series Representation,Reject,Reject,0.50,0 2 0 0,Submitted to ICLR 2026,/pdf/b26a5b26760116b442a5b82d6396ea61840aaa62.pdf
5Xwm8e6vbh,Are EEG Foundation Models Worth It? Comparative Evaluation with Traditional Decoders in Diverse BCI Tasks,Accept (Poster),Accept,5.50,4 2 8 8,ICLR 2026 Poster,/pdf/f6f704c198b94194bafcf71e79618420ae361273.pdf
5XvwXzPRE5,BasePrompt: Self-Prompting Genome Language Models for RNA Fitness Prediction,Reject,Reject,4.00,4 6 2 4,Submitted to ICLR 2026,/pdf/344f807ecb2b95bc572f598902cd3f56863d200b.pdf
5XixaecZ8W,SPECS: Faster Test-Time Scaling through Speculative Drafts and Dynamic Switching,Reject,Reject,4.00,4 4 4,Submitted to ICLR 2026,/pdf/e86db49536f5049766a99e7f2880d0ed2ad6525b.pdf
5XfxEQ2SCt,Permanent and Transient Representations for Continual Reinforcement Learning,Reject,Reject,3.50,4 4 2 4,Submitted to ICLR 2026,/pdf/8da1bf5c883c9c2c53c489f377b0f21e545ec085.pdf
5XNnnbEcu5,Lean Finder: Semantic Search for Mathlib That Understands User Intents,Accept (Poster),Accept,4.50,6 4 4 4,ICLR 2026 Poster,/pdf/d5a60f537e381fb6174a5c8b8bca30326999c9d0.pdf
5WoRCUAbd3,Advancing and Benchmarking Personalized Tool Invocation for LLMs,Reject,Reject,4.50,2 4 6 6,Submitted to ICLR 2026,/pdf/001c6e341d7b518976600bcf652ab66da51ebbea.pdf
5WhsCB0Vty,Goal Reaching with Eikonal-Constrained Hierarchical Quasimetric Reinforcement Learning,Accept (Poster),Accept,6.00,6 4 6 8,ICLR 2026 Poster,/pdf/269ec0d4993385681af3a6608a189c8edbfd8fc3.pdf
5WJzbZZeh1,AIGID-RFT: Reinforcement Fine-Tuning Multimodal LLMs for AI-Generated Image Detection,Reject,Reject,4.50,8 2 2 6,Submitted to ICLR 2026,/pdf/33e2c4a9f89bd7aa3b1545f6a01d4faefe4b9c70.pdf
5WBphUpdmy,$A^{4}$-MLRM: Fourfold Attention for Adaptive Hallucination Suppression in Multimodal Large Reasoning Model,Reject,Reject,5.33,4 4 8,Submitted to ICLR 2026,/pdf/c6156ffbee8f948ed1279833226d789ad00a7294.pdf
5WAGOydkNJ,"Transformers with RL or SFT  Provably Learn Sparse Boolean Functions, But Differently",Reject,Reject,3.00,2 2 4 4,Submitted to ICLR 2026,/pdf/3cb91d3b0b1f2456683997c7f862e6d4c84aa858.pdf
5VXJPS1HoM,Veritas: Generalizable Deepfake Detection via Pattern-Aware Reasoning,Accept (Oral),Accept,6.50,4 8 8 6,ICLR 2026 Oral,/pdf/dff11e08caa7c0c077e898098d3875accf3fbc41.pdf
5VXHGJiQuW,Learning Personalized Driving Styles via Reinforcement Learning from Human Feedback,Reject,Reject,4.67,6 4 4,Submitted to ICLR 2026,/pdf/ead4d2edefdfa96c59817d9a3ec8e157cb6982df.pdf
5VN11Hd3uY,From Fields to Random Trees,Accept (Poster),Accept,6.67,8 6 6,ICLR 2026 Poster,/pdf/ce5c5de08774effb7308b0ad2b30b2a43cfcaaea.pdf
5UrPAW3uI1,FedOpenMatch: Towards Semi-Supervised Federated Learning in Open-Set Environments,Accept (Poster),Accept,5.50,6 4 6 6,ICLR 2026 Poster,/pdf/dddb95aebfdbc81c1dab4df5675c596626949937.pdf
5UbeQDlYDj,TABLET: A Large-Scale Dataset for Robust Visual Table Understanding,Accept (Poster),Accept,4.50,6 6 4 2,ICLR 2026 Poster,/pdf/e878e1436bbfe5a7fd6c626360e765b2e8f9eb49.pdf
5UFUHUC5qP,GDGB: A Benchmark for Generative Dynamic Text-Attributed Graph Learning,Accept (Poster),Accept,5.33,4 8 4,ICLR 2026 Poster,/pdf/1c61a4fc2d8e663a46d4c5fa57de9c0ffde48550.pdf
5Tph6wFMOm,SCoT: Teaching 3D-LLMs to Think Spatially with Million-scale CoT Annotations,Accept (Poster),Accept,4.50,6 4 2 6,ICLR 2026 Poster,/pdf/fa95872dc1f2f776bcbebe9c8a28fb07f4dc2583.pdf
5TlJxG9xbR,SoC-DT: Standard-of-Care Aligned Digital Twins for Patient-Specific Tumor Dynamics,Reject,Reject,3.50,2 4 2 6,Submitted to ICLR 2026,/pdf/6f5cdf2b88bdccfb4e3428ff5eed3732565d87f9.pdf
5TkiwMA2M4,Chain-of-Generation: Progressive Latent Diffusion for Text-Guided Molecular Design,Reject,Reject,3.33,2 4 4,Submitted to ICLR 2026,/pdf/c339f76a92cab32ead852cbf1f35e332376e3bd0.pdf
5ThIWuDkEf,Anatomy-aware Representation Learning for Medical Ultrasound,Accept (Poster),Accept,5.33,6 4 6,ICLR 2026 Poster,/pdf/459003dc79077ecdab7da472c667683492fe53b5.pdf
5THcDkGGjt,Thinking with Camera: A Unified Multimodal Model for Camera-Centric Understanding and Generation,Accept (Poster),Accept,7.00,6 8 8 6,ICLR 2026 Poster,/pdf/78c83d8cb75f4e894721d7802bae934ba27ed580.pdf
5TEjuCm91H,Equipping LLMs with Self-Awareness for High-Stakes Tasks,Reject,Reject,4.00,4 8 0 4,Submitted to ICLR 2026,/pdf/6b615653a1e517df266ae1153edc90a933e37b01.pdf
5TBemc6p5i,NoMod: A Non-modular Attack on Module Learning With Errors,Reject,Reject,4.00,2 6 6 2,Submitted to ICLR 2026,/pdf/b3c7dfa8a8b392cf1bdd7db3b23ee39a86c892c5.pdf
5T1vMQldr8,Subgoal-Guided Reward Shaping: Improving Preference-Based Offline Reinforcement Learning via Conditional VAEs,Reject,Reject,4.00,4 4 4,Submitted to ICLR 2026,/pdf/0687daee2084cae2fb39e5c64759a36ba3fdb139.pdf
5T0BXtJxzN,Can LLMs Reason Soundly in Law? Auditing Inference Patterns for Legal Judgment,Accept (Poster),Accept,4.50,6 4 4 4,ICLR 2026 Poster,/pdf/3e3b12f25b2a8aac8227fb02038c4b482e12f9b3.pdf
5SQbPbCU6P,RS-MoE: Collaborative Compression for Mixture-of-Experts LLMs based on Low-Rank and Sparse Approximation,Reject,Reject,4.80,8 4 4 6 2,Submitted to ICLR 2026,/pdf/ee10abae6f25d75fe44f1bae820ad47e86420a21.pdf
5SMNtmJFGa,Scaling Short-Term Memory of Visuomotor Policies for Long-Horizon Tasks,Reject,Reject,3.50,2 4 2 6,Submitted to ICLR 2026,/pdf/0f43862484a16fe377f4dc02de7532a1bf4c476d.pdf
5SMFiH1S3y,Target-Oriented Single Domain Generalization,Reject,Reject,3.50,4 4 4 2,Submitted to ICLR 2026,/pdf/4400f0e324d95681e58c230e15bcce442d9d4567.pdf
5S8ruWKe8l,Fast and Stable Riemannian Metrics on SPD Manifolds via Cholesky Product Geometry,Accept (Poster),Accept,5.00,6 8 2 4,ICLR 2026 Poster,/pdf/6c3ecf1bd018590c90b7afa8f6bb9409a9dc53f6.pdf
5S6YTG9dL0,Disrupting Hierarchical Reasoning: Adversarial Protection for Geographic Privacy in Multimodal Reasoning Models,Accept (Poster),Accept,5.50,6 4 6 6,ICLR 2026 Poster,/pdf/61864d5441d84e8e28992795b2cc32f1a04adb96.pdf
5Rs6MpXD7D,Scaling Weisfeiler–Leman Expressiveness Analysis to Massive Graphs with GPUs,Reject,Reject,3.50,2 6 2 4,Submitted to ICLR 2026,/pdf/e55eefeede655078cdcba356ff0c9d812d8136e7.pdf
5RcoUe1tA1,SC-Arena: A Natural Language Benchmark for Single-Cell Reasoning with Knowledge-Augmented Evaluation,Accept (Poster),Accept,5.00,6 4 8 2,ICLR 2026 Poster,/pdf/a0118bb9d65ab501acc3701ab891d25314ca41a9.pdf
5RbpF0U3aQ,When Do Distant Dependencies Matter? Diagnostics for Long-Range Propagation in GNNs,Reject,Reject,4.00,4 2 6 4,Submitted to ICLR 2026,/pdf/152d0af5ee1865aac077970eed93422d9a45607b.pdf
5RATVAQGPx,Jackpot: Align Actor-Policy Distribution for scalable and stable RL for LLM,Accept (Poster),Accept,4.50,6 4 4 4,ICLR 2026 Poster,/pdf/8678d20ebd5e6a953e317e4e947ec0c123d290c2.pdf
5R11h5o44C,"Accessible, Realistic, and Fair Evaluation of Positive-Unlabeled Learning Algorithms",Accept (Poster),Accept,6.50,2 8 8 8,ICLR 2026 Poster,/pdf/66f27ef8708c1c2819d257ebdb030b1893e111f4.pdf
5QZEc2JRr2,A Learning-Augmented Overlay Network,Reject,Reject,2.67,4 2 2,Submitted to ICLR 2026,/pdf/6125cfbc45c8d804b0cd7f0bc1d74228620fa839.pdf
5QTtD8RfnP,GNPA-DIL: Unveiling the Vulnerability Genome Through Semantic Graph Distillation and Invariant Neural Reasoning,Reject,Reject,3.00,4 4 2 2,Submitted to ICLR 2026,/pdf/763e98346dea4f9920bf17b2104a5a0beb4219d1.pdf
5QD0VZdH2Z,Implicit Surface Reconstruction from Sparse and Noisy Poses with Large Motions,Reject,Reject,4.00,4 2 6,Submitted to ICLR 2026,/pdf/e6b78144c2a347390fa4678f524ebca23997ee80.pdf
5Q8r8ZubAH,Multiverse Mechanica: A Testbed for Learning Game Mechanics via Counterfactual Worlds,Accept (Poster),Accept,4.50,2 6 6 4,ICLR 2026 Poster,/pdf/84a4eda520b35696e9b470ae67e4ccbf89277e73.pdf
5PxFqpIYWC,Scaling Generalist Data-Analytic Agents,Accept (Poster),Accept,6.00,6 8 4 6,ICLR 2026 Poster,/pdf/86dddc2726278acb02a4eab7c68736c5b521381a.pdf
5Pnk2W5ma9,ONNX-Net: Towards Universal Representations and Instant Performance Prediction for Neural Architectures,Reject,Reject,2.50,4 4 2 0,Submitted to ICLR 2026,/pdf/723c13a1113939efc8cb5fddce16eb6767950d5e.pdf
5PY8HR2Zz6,Reliable Evaluation of MRI Motion Correction: Dataset and Insights,Accept (Poster),Accept,4.50,4 2 6 6,ICLR 2026 Poster,/pdf/fd893f4fdcf2cb5daeff39090bbff0521a23f390.pdf
5PXMoN8e2W,Decomposing Densification in Gaussian Splatting for Faster 3D Scene Reconstruction,Reject,Reject,4.00,2 6 4 4,Submitted to ICLR 2026,/pdf/f8b3b0d66d15bbdccd4be165ab7c7ce33632831e.pdf
5PBKxl7o49,Listens like Mel: Boosting Latent Audio Diffusion with Channel Locality,Reject,Reject,4.00,2 4 4 6,Submitted to ICLR 2026,/pdf/8c023bf1dd678fdadec08588f19d5dcc2b7333a4.pdf
5OXvNX9LWh,CML-Bench: A Framework for Evaluating and Enhancing LLM-Powered Movie Scripts Generation,Reject,Reject,3.00,2 2 4 4,Submitted to ICLR 2026,/pdf/6d79d776071560f5778670f4462369a801452f2e.pdf
5OOv6eWT9r,ENTER THE VOID: EXPLORING WITH HIGH ENTROPY PLANS,Reject,Reject,3.50,2 2 4 6,Submitted to ICLR 2026,/pdf/85a1fd25bb27d48babdb73b5dc3c035b2181438e.pdf
5OJLOwwXV4,High-dimensional limit theorems for SGD: Momentum and Adaptive Step-sizes,Accept (Poster),Accept,4.67,6 2 6,ICLR 2026 Poster,/pdf/1704a254b9faab3f020851b44fb6f7dea65d622f.pdf
5OIgg5YkC3,Better Together: Leveraging Unpaired Multimodal Data for Stronger Unimodal Models,Accept (Poster),Accept,4.00,4 6 2,ICLR 2026 Poster,/pdf/c13c8bcc4bbeec5b024263c9cd23128170fe9869.pdf
5O5AlNVAbs,ProcessLID: Step-wise Internal Reward in LLM Reasoning via Local Intrinsic Dimension,Reject,Reject,4.00,6 2 6 2 4,Submitted to ICLR 2026,/pdf/367ac6f591b781756154ddae9c6d0dcc97f32bd5.pdf
5NpCMdGy1A,Energy Guided Geometric Flow Matching,Reject,Reject,2.50,2 2 4 2,Submitted to ICLR 2026,/pdf/2540061ca3b865115677f0d610b4cc57375fe5e9.pdf
5NNqyzSPw2,Crosslingual Reasoning through Test-Time Scaling,Reject,Reject,5.00,4 6 6 4,Submitted to ICLR 2026,/pdf/8cad41b530c3202ce4c149f72709b5ddfb7fd7a7.pdf
5N3z9JQJKq,AutoFigure: Generating and Refining Publication-Ready Scientific Illustrations,Accept (Poster),Accept,3.60,6 2 2 4 4,ICLR 2026 Poster,/pdf/edb8cb45228fcfeb2d512b46cd072b47ccf7e336.pdf
5N2CafbMbJ,"I Know It’s Unfair, Do It Anyway: LLM Agents Exploiting Explicitly Unfair Tools for Voluntary Collusion in Strategic Games",Reject,Reject,4.50,6 4 4 4,Submitted to ICLR 2026,/pdf/d660800291b33246c15842ca89734dc7ce446048.pdf
5MyDW1hzL9,Sampling from multimodal distributions with warm starts,Reject,Reject,4.50,2 4 6 6,Submitted to ICLR 2026,/pdf/68ef1b9aabba7fbcdfd3b8f611dde372575c4b45.pdf
5MB5vakrhB,Beyond Linear Processing: Dendritic Bilinear Integration in Spiking Neural Networks,Accept (Poster),Accept,5.00,4 8 4 4,ICLR 2026 Poster,/pdf/e86ba0687f64c7f58efb7600467ccc957bd3afda.pdf
5M1YOW3bRq,A foundation model with multi-variate parallel attention to generate neuronal activity,Accept (Poster),Accept,5.50,6 8 4 4,ICLR 2026 Poster,/pdf/729b73af1971819b50f0db8e964c075bb8613c35.pdf
5LhpD6O5Sk,TabAgent: A Framework for Replacing Agentic Generative Components with Tabular-Textual Classifiers,Reject,Reject,3.33,2 6 2,Submitted to ICLR 2026,/pdf/659aa600d4d6c2a6887a5f3804e69cc44b81d1ca.pdf
5LMdnUdAoy,Difficult Examples Hurt Unsupervised Contrastive Learning: A Theoretical Perspective,Accept (Oral),Accept,6.00,6 6 6,ICLR 2026 Oral,/pdf/eee21a72a8533c5c0373809fabc6d7f0f3b556e1.pdf
5LCCLqJX67,Thinking Augmented Pre-training,Reject,Reject,3.50,2 2 4 6,Submitted to ICLR 2026,/pdf/c530b442ff192ca207e3187ac3550990603fd124.pdf
5L8uyzjn2l,AgentPO: Enhancing Multi-Agent Collaboration via Reinforcement Learning,Accept (Poster),Accept,5.00,4 6 6 4,ICLR 2026 Poster,/pdf/5b4999a46d502d16011c607b488e7badcd3c9b4d.pdf
5KNzsjDn6O,DART: Difficulty-Adaptive Reasoning Truncation for Efficient Large Language Models,Reject,Reject,4.00,6 4 4 2,Submitted to ICLR 2026,/pdf/a4119428a2ef28a85bed4045b0534920c0b4c2d6.pdf
5K9XW9gQ5r,UniRL: Self-Improving Unified Multimodal Models via Supervised and Reinforcement Learning,Reject,Reject,4.50,6 4 4 4,Submitted to ICLR 2026,/pdf/57136c5929707aa59d11a7e2743b185873936fef.pdf
5K1FG92m5s,The Lattice Representation Hypothesis of Large Language Models,Accept (Poster),Accept,5.00,6 2 8 4,ICLR 2026 Poster,/pdf/7705f0b321a1065bfbdf91e6f5d536c4770cb7aa.pdf
5JwUWsewWH,PRISM: Progressive Robust Learning for Open-World Continual Category Discovery,Accept (Poster),Accept,4.50,6 4 6 2,ICLR 2026 Poster,/pdf/2a17c31392b221afed16fcf78418f5960397a396.pdf
5Jd7TObzee,FLiPS: Few-Shot Fingerprinting of LLMs via Pseudorandom Sequences,Reject,Reject,3.00,4 2 4 2,Submitted to ICLR 2026,/pdf/2af22f5bd1529534b8d344e3c28555e29da77461.pdf
5J6u03ObRZ,Unlocking the Power of Multi-Agent LLM for Reasoning: From Lazy Agents to Deliberation,Accept (Poster),Accept,5.50,6 6 6 4,ICLR 2026 Poster,/pdf/2ac2722cccd40799257ce970db8aa2c09ae932e2.pdf
5IqvMNQaUg,Sparse Topology Pairwise Scoring for Large-Scale Multi-Agent Reinforcement Learning,Reject,Reject,5.00,6 6 4 4,Submitted to ICLR 2026,/pdf/178f9ea5d1b05e9c8137aba7ffd28518af70e806.pdf
5IHuwRwMHK,Sound Verification of Deployed Neural Networks,Reject,Reject,6.00,8 6 4 6,Submitted to ICLR 2026,/pdf/e561b1115daad200b9052b5f1de483269fba60e2.pdf
5HzrYMUlRd,"Measure Once, Mask Once: Delta Refined Block Sparse Attention",Reject,Reject,4.00,2 6 4 4,Submitted to ICLR 2026,/pdf/faad3fec5d08e473dc6d324928ddc99691a067fd.pdf
5HaRjXai12,Trinity: An Evolved LLM Coordinator,Accept (Poster),Accept,5.50,6 6 4 6,ICLR 2026 Poster,/pdf/edcbb8e710d5dba2f8913aeca20e4df663aad493.pdf
5HJkrZTtqr,LiveNewsBench: Evaluating LLM Web Search Capabilities with Freshly Curated News,Reject,Reject,3.00,2 4 2 4,Submitted to ICLR 2026,/pdf/beca22e4df2cb7d0f1f78c7738ee2e894e2a9c88.pdf
5H8kxW0Efk,Neural Network Ising Machines: Algorithm Unrolling for Combinatorial Optimization,Reject,Reject,4.00,6 4 2,Submitted to ICLR 2026,/pdf/92448ec3e56251c1c109b80ae3a689d5b44422d4.pdf
5Gtd4LOOZx,Energy-Weighted Flow Matching: Unlocking Continuous Normalizing Flows for Efficient and Scalable Boltzmann Sampling,Reject,Reject,2.50,2 2 2 4,Submitted to ICLR 2026,/pdf/2f2ea3330a4b4ec7c8061125de6c6ec5b78270b4.pdf
5GsW2c7Y84,Informing Acquisition Functions  via Foundation Models for Molecular Discovery,Reject,Reject,3.50,4 4 2 4,Submitted to ICLR 2026,/pdf/4999fefddca2ac8d67db830333d952e1002338b8.pdf
5GimteSrgW,CAR-LoRA: Training Compression-Aware and Robust LoRA Adapters for Evolving LLMs,Accept (Poster),Accept,4.00,6 4 2 4,ICLR 2026 Poster,/pdf/36c988be9e42e411e4818711a1286097e39443a2.pdf
5GVfneFvhq,WaterDrum: Watermark-based Data-centric Unlearning Metric,Accept (Poster),Accept,5.33,6 4 6,ICLR 2026 Poster,/pdf/0f47923538dc52651cebd46bb25ec1caa7db9c8d.pdf
5FzN1nM20e,Advancing LLM Reasoning with Natural Language and Numerical Feedback,Reject,Reject,4.50,4 6 4 4,Submitted to ICLR 2026,/pdf/f41ac9664c33b619e8e717dff87f3e822b831506.pdf
5FSfl8ZPQf,DualRPO: All-in-one Visual RL with Internal and External Rewards,Reject,Reject,3.33,4 4 2,Submitted to ICLR 2026,/pdf/d69b5f3a040b864e3bafd2e6d6eca81440ab186d.pdf
5FOYGNXRNc,DPGNet: Modeling Dynamic Graphs and Complex Temporal Patterns for Spatiotemporal Forecasting,Reject,Reject,2.00,4 2 0 2,Submitted to ICLR 2026,/pdf/62b8dbfa3389b361f807865b4cbc59947333f942.pdf
5FIcqsDiPw,MedReason-Dx: Benchmarking Step-by-Step Reasoning of Language Models in Medical Diagnosis,Reject,Reject,4.50,6 4 6 2,Submitted to ICLR 2026,/pdf/3b1316fca679b58642faa6e98f6d1da0e89c0f81.pdf
5FAUpLjndj,SpecTr-GBV: Multi-Draft Block Verification Accelerating Speculative Decoding,Reject,Reject,4.50,2 2 6 8,Submitted to ICLR 2026,/pdf/7f4c3aa909e90a75d8f5f3e446dfca2c48470b7d.pdf
5F93RfQ12T,Efficient Zero-shot Inpainting with Decoupled Diffusion Guidance,Accept (Poster),Accept,6.00,6 6 6 6,ICLR 2026 Poster,/pdf/38935cad8e51c431f520fd979d76312b2ae06247.pdf
5F2XfLe7An,SINQ: Sinkhorn-Normalized Quantization for Calibration-Free Low-Precision LLM Weights,Reject,Reject,4.00,2 4 6,Submitted to ICLR 2026,/pdf/f0cc935825b8e4a45de62d18b528dc9aa499c150.pdf
5EmpOCq1Ql,Characterizing Deep Research: A Benchmark and Formal Definition,Accept (Poster),Accept,4.50,4 6 4 4,ICLR 2026 Poster,/pdf/301e1019335a0f809fabbd2124fd07aeb3e45b17.pdf
5EMpJRhabT,Decision Potential Surface: A Theoretical and Practical Approximation of LLM's Decision Boundary,Reject,Reject,3.50,2 4 4 4,Submitted to ICLR 2026,/pdf/b06adbd470905e92ba6f9f689723c57addd2b455.pdf
5EKY1epoff,Seemingly Simple Planning Problems are Computationally Challenging: The Countdown Game,Reject,Reject,5.33,10 6 4 4 8 0,Submitted to ICLR 2026,/pdf/66755ee291cac9d931f20d404d32792bf71347f3.pdf
5EHjQYOVjn,Align Your Query: Representation Alignment for Multimodality Medical Object Detection,Reject,Reject,4.00,4 4 4 4,Submitted to ICLR 2026,/pdf/1f135d48a89380d949e55da58d45d9e7eeb376e7.pdf
5E5sd3TWGD,RD-HRL: Generating Reliable Sub-Goals for Long-Horizon Sparse-Reward Tasks,Accept (Poster),Accept,5.00,6 6 4 4,ICLR 2026 Poster,/pdf/e12246e178c34ca483f7b324bf5a360f4b287b90.pdf
5DpzzTPnJZ,The Rank and Gradient Lost in Non-stationarity: Sample Weight Decay for Mitigating Plasticity Loss in Reinforcement Learning,Accept (Poster),Accept,5.00,6 4 4 6,ICLR 2026 Poster,/pdf/2e6269f07f82b37057e173483686598d8bafded2.pdf
5CfsI9FoAs,Synthetic Bootstrapped Pretraining,Accept (Poster),Accept,4.50,4 4 4 6,ICLR 2026 Poster,/pdf/56384f1226eae70cf2a53e2377ec78552447003c.pdf
5CM3ax45Ma,Topological Flow Matching,Accept (Poster),Accept,4.50,4 2 4 8,ICLR 2026 Poster,/pdf/69788d3f0a5dcde586bf77d9bd1ba54a9f4d0dd2.pdf
